DateTime,Actual Power (kW),Adjusted Baseline Power (kW),Savings Power (kW),Savings Energy (kWh),Cumulative Savings Energy (kWh),Negative Savings Flag,Cost Savings (RM),Cumulative Cost Savings (RM),Negative Cost Savings Flag
2024-07-03 01:30:00,725.0,3062.4607,2337.4607,1168.73035,2390892.4705302888,0,426.58657775,872675.7517435565,0
2024-07-03 02:00:00,699.8,3058.7334,2358.9334,1179.4667,2392071.937230289,0,430.5053455,873106.2570890564,0
2024-07-03 02:30:00,697.6,3048.668,2351.068,1175.534,2393247.471230289,0,429.06991000000005,873535.3269990564,0
2024-07-03 03:00:00,688.0,3053.414,2365.414,1182.707,2394430.178230289,0,431.688055,873967.0150540564,0
2024-07-03 03:30:00,642.8,3044.7021,2401.9021,1200.95105,2395631.1292802887,0,438.34713324999996,874405.3621873064,0
2024-07-03 04:00:00,635.0,3046.3088,2411.3088,1205.6544,2396836.7836802886,0,440.06385599999993,874845.4260433064,0
2024-07-03 04:30:00,610.2,3037.5815,2427.3814999999995,1213.6907499999998,2398050.4744302887,0,442.9971237499999,875288.4231670564,0
2024-07-03 05:00:00,636.9,3044.7156,2407.8156,1203.9078,2399254.382230289,0,439.42634699999996,875727.8495140563,0
2024-07-03 05:30:00,628.0,3039.7197,2411.7197,1205.85985,2400460.242080289,0,440.13884525000003,876167.9883593064,0
2024-07-03 06:00:00,634.7,3049.9705,2415.2705,1207.6352499999998,2401667.8773302888,0,440.78686624999995,876608.7752255563,0
2024-07-03 06:30:00,654.4,3049.0444,2394.6444,1197.3222,2402865.1995302886,0,437.022603,877045.7978285564,0
2024-07-03 07:00:00,891.86666666,3070.5703,2178.70363334,1089.35181667,2403954.5513469586,0,397.61341308455,877443.4112416409,0
2024-07-03 07:30:00,2234.13333334,3095.8792,861.74586666,430.87293333,2404385.4242802886,0,157.26862066545002,877600.6798623063,0
2024-07-03 08:00:00,2833.2,3100.456,267.2560000000003,133.62800000000016,2404519.0522802887,0,48.77422000000006,877649.4540823064,0
2024-07-03 08:30:00,2802.8,3100.7983,297.99829999999974,148.99914999999987,2404668.0514302887,0,54.38468974999995,877703.8387720564,0
2024-07-03 09:00:00,3112.13333334,3102.0505,-10.08283333999998,-5.04141666999999,2404663.0100136185,1,-1.8401170845499961,877701.9986549718,1
2024-07-03 09:30:00,3013.66666666,3102.1514,88.48473334000028,44.24236667000014,2404707.2523802887,0,16.14846383455005,877718.1471188064,0
2024-07-03 10:00:00,3284.2,3103.3367,-180.8633,-90.43165,2404616.8207302885,1,-33.00755225,877685.1395665563,1
2024-07-03 10:30:00,3061.2,3103.4326,42.23260000000028,21.116300000000138,2404637.9370302884,0,7.70744950000005,877692.8470160563,0
2024-07-03 11:00:00,3505.3333333400005,3104.774,-400.5593333400007,-200.27966667000032,2404437.6573636183,1,-73.10207833455011,877619.7449377218,1
2024-07-03 11:30:00,3093.46666666,3102.7979,9.331233339999926,4.665616669999963,2404442.3229802884,0,1.7029500845499865,877621.4478878063,0
2024-07-03 12:00:00,3321.6,3104.3132,-217.28679999999983,-108.64339999999991,2404333.6795802885,1,-39.65484099999997,877581.7930468064,1
2024-07-03 12:30:00,3000.2,3102.4746,102.2746000000002,51.137300000000096,2404384.8168802885,0,18.665114500000033,877600.4581613063,0
2024-07-03 13:00:00,3347.3,3104.7153,-242.58470000000037,-121.29235000000016,2404263.5245302888,1,-44.271707750000054,877556.1864535563,1
2024-07-03 13:30:00,3069.5,3102.0479,32.54790000000003,16.273950000000013,2404279.7984802886,0,5.939991750000004,877562.1264453063,0
2024-07-03 14:00:00,3270.0,3105.5178,-164.48219999999992,-82.24109999999996,2404197.5573802884,1,-30.018001499999986,877532.1084438063,1
2024-07-03 14:30:00,3014.6,3103.4077,88.8077000000003,44.40385000000015,2404241.9612302883,0,16.207405250000054,877548.3158490564,0
2024-07-03 15:00:00,3580.1,3106.0837,-474.0162999999998,-237.0081499999999,2404004.953080288,1,-86.50797474999996,877461.8078743063,1
2024-07-03 15:30:00,3099.7,3103.9807,4.280700000000252,2.140350000000126,2404007.093430288,0,0.781227750000046,877462.5891020563,0
2024-07-03 16:00:00,3509.16666666,3106.3938,-402.7728666600001,-201.38643333000005,2403805.7069969582,1,-73.50604816545001,877389.0830538908,1
2024-07-03 16:30:00,2841.63333334,3102.8835,261.2501666600001,130.62508333000005,2403936.3320802883,0,47.67815541545002,877436.7612093063,0
2024-07-03 17:00:00,3095.6,3104.183,8.583000000000084,4.291500000000042,2403940.623580288,0,1.5663975000000152,877438.3276068063,0
2024-07-03 17:30:00,1823.8,3096.8599,1273.0599,636.52995,2404577.153530288,0,232.33343175,877670.6610385563,0
2024-07-03 18:00:00,1694.6,3096.697,1402.0970000000002,701.0485000000001,2405278.202030288,0,255.88270250000002,877926.5437410562,0
2024-07-03 18:30:00,997.2,3094.8237,2097.6237,1048.81185,2406327.013880288,0,382.81632525000003,878309.3600663062,0
2024-07-03 19:00:00,996.8,3095.6392,2098.8392000000003,1049.4196000000002,2407376.4334802884,0,383.0381540000001,878692.3982203061,0
2024-07-03 19:30:00,1053.0,3093.6365,2040.6365,1020.31825,2408396.7517302884,0,372.41616125,879064.8143815561,0
2024-07-03 20:00:00,1307.6,3095.87,1788.27,894.135,2409290.886730288,0,326.35927499999997,879391.1736565562,0
2024-07-03 20:30:00,1584.6,3094.008,1509.408,754.704,2410045.590730288,0,275.46696,879666.6406165562,0
2024-07-03 21:00:00,1655.2,3095.1543,1439.9543,719.97715,2410765.567880288,0,262.79165975,879929.4322763062,0
2024-07-03 21:30:00,1455.66666666,3092.7383,1637.07163334,818.53581667,2411584.103696958,0,298.76557308455,880228.1978493908,0
2024-07-03 22:00:00,1109.1333333399998,3086.9663,1977.83296666,988.91648333,2412573.020180288,0,360.95451641545,880589.1523658063,0
2024-07-03 22:30:00,908.6,3080.7334,2172.1334,1086.0667,2413659.086880288,0,396.4143455,880985.5667113062,0
2024-07-03 23:00:00,841.4,3074.5283,2233.1283,1116.56415,2414775.651030288,0,407.54591474999995,881393.1126260562,0
2024-07-03 23:30:00,860.7,3070.137,2209.437,1104.7185,2415880.369530288,0,403.22225249999997,881796.3348785562,0
2024-07-04 00:00:00,785.2,3067.7031,2282.5031,1141.25155,2417021.621080288,0,416.55681575,882212.8916943062,0
2024-07-04 00:30:00,860.7,3067.1804,2206.4804000000004,1103.2402000000002,2418124.861280288,0,402.6826730000001,882615.5743673062,0
2024-07-04 01:00:00,783.6,3064.0623,2280.4623,1140.23115,2419265.092430288,0,416.18436975000003,883031.7587370562,0
2024-07-04 01:30:00,775.4,3060.9575,2285.5575,1142.77875,2420407.871180288,0,417.11424374999996,883448.8729808062,0
2024-07-04 02:00:00,754.3,3055.789,2301.4890000000005,1150.7445000000002,2421558.615680288,0,420.0217425000001,883868.8947233062,0
2024-07-04 02:30:00,753.9,3055.2476,2301.3476,1150.6738,2422709.289480288,0,419.995937,884288.8906603062,0
2024-07-04 03:00:00,714.2,3051.288,2337.088,1168.544,2423877.8334802883,0,426.51856000000004,884715.4092203062,0
2024-07-04 03:30:00,733.2,3047.3552,2314.1552,1157.0776,2425034.911080288,0,422.333324,885137.7425443062,0
2024-07-04 04:00:00,697.5,3042.569,2345.069,1172.5345,2426207.4455802883,0,427.97509249999996,885565.7176368062,0
2024-07-04 04:30:00,691.7,3043.9978,2352.2978000000003,1176.1489,2427383.594480288,0,429.29434849999996,885995.0119853062,0
2024-07-04 05:00:00,685.3,3040.4736,2355.1736,1177.5868,2428561.1812802884,0,429.819182,886424.8311673062,0
2024-07-04 05:30:00,678.1,3046.9985,2368.8985,1184.44925,2429745.6305302884,0,432.32397624999993,886857.1551435562,0
2024-07-04 06:00:00,682.85,3046.4275,2363.5775,1181.78875,2430927.4192802883,0,431.35289374999996,887288.5080373061,0
2024-07-04 06:30:00,707.15,3061.4937,2354.3437,1177.17185,2432104.5911302883,0,429.66772525,887718.1757625561,0
2024-07-04 07:00:00,786.6,3082.5413,2295.9413,1147.97065,2433252.5617802883,0,419.00928725,888137.1850498061,0
2024-07-04 07:30:00,2082.12,3100.146,1018.0260000000004,509.01300000000015,2433761.574780288,0,185.78974500000004,888322.9747948061,0
2024-07-04 08:00:00,2697.81333334,3102.4966,404.68326665999984,202.34163332999992,2433963.9164136183,0,73.85469616544997,888396.8294909715,0
2024-07-04 08:30:00,2701.06666666,3105.9104,404.8437333400002,202.4218666700001,2434166.338280288,0,73.88398133455003,888470.713472306,0
2024-07-04 09:00:00,2805.8,3104.6519,298.85189999999966,149.42594999999983,2434315.764230288,0,54.54047174999994,888525.253944056,0
2024-07-04 09:30:00,3006.9,3106.2178,99.3177999999998,49.6588999999999,2434365.4231302883,0,18.125498499999964,888543.379442556,0
2024-07-04 10:00:00,2889.7,3105.1692,215.4692,107.7346,2434473.1577302883,0,39.323129,888582.702571556,0
2024-07-04 10:30:00,3029.4,3106.803,77.40299999999979,38.701499999999896,2434511.8592302883,0,14.126047499999961,888596.8286190559,0
2024-07-04 11:00:00,2928.6,3104.7593,176.15930000000026,88.07965000000013,2434599.9388802885,0,32.149072250000046,888628.9776913059,0
2024-07-04 11:30:00,2982.95,3107.7065,124.75649999999996,62.37824999999998,2434662.3171302886,0,22.76806124999999,888651.7457525559,0
2024-07-04 12:00:00,2798.25,3105.0398,306.7898,153.3949,2434815.7120302888,0,55.9891385,888707.7348910559,0
2024-07-04 12:30:00,2998.56666666,3107.7996,109.23293333999982,54.61646666999991,2434870.3284969586,0,19.935010334549965,888727.6699013904,0
2024-07-04 13:00:00,2651.03333334,3104.8386,453.80526666000014,226.90263333000007,2435097.2311302884,0,82.81946116545002,888810.4893625559,0
2024-07-04 13:30:00,2845.66666666,3108.047,262.3803333400001,131.19016667000005,2435228.4212969583,0,47.88441083455002,888858.3737733904,0
2024-07-04 14:00:00,2667.33333334,3105.9822,438.64886665999984,219.32443332999992,2435447.7457302883,0,80.05341816544997,888938.4271915558,0
2024-07-04 14:30:00,2987.63333334,3108.723,121.08966666000016,60.54483333000008,2435508.2905636183,0,22.098864165450028,888960.5260557213,0
2024-07-04 15:00:00,2708.2333333200004,3106.1113,397.8779666799997,198.93898333999985,2435707.229546958,0,72.61272891909995,889033.1387846405,0
2024-07-04 15:30:00,3173.93333334,3109.3843,-64.54903333999982,-32.27451666999991,2435674.955030288,1,-11.780198584549968,889021.3585860559,1
2024-07-04 16:00:00,2560.0,3105.9001,545.9000999999998,272.9500499999999,2435947.905080288,0,99.62676824999997,889120.985354306,0
2024-07-04 16:30:00,2978.0,3108.6917,130.69169999999986,65.34584999999993,2436013.2509302883,0,23.851235249999974,889144.836589556,0
2024-07-04 17:00:00,2159.82666666,3105.253,945.4263333400004,472.7131666700002,2436485.9640969583,0,172.54030583455005,889317.3768953905,0
2024-07-04 17:30:00,1513.67333334,3102.6848,1589.01146666,794.50573333,2437280.469830288,0,289.99459266545,889607.3714880559,0
2024-07-04 18:00:00,1004.1,3097.3914,2093.2914,1046.6457,2438327.1155302883,0,382.0256805,889989.3971685559,0
2024-07-04 18:30:00,856.4,3097.7961,2241.3961,1120.69805,2439447.813580288,0,409.05478825,890398.4519568059,0
2024-07-04 19:00:00,837.4,3095.2126,2257.8126,1128.9063,2440576.719880288,0,412.05079950000004,890810.5027563059,0
2024-07-04 19:30:00,881.6,3097.7556,2216.1556,1108.0778,2441684.797680288,0,404.448397,891214.9511533058,0
2024-07-04 20:00:00,984.0,3095.6118,2111.6118,1055.8059,2442740.603580288,0,385.36915350000004,891600.3203068058,0
2024-07-04 20:30:00,967.2,3097.0076,2129.8076,1064.9038,2443805.507380288,0,388.689887,891989.0101938058,0
2024-07-04 21:00:00,983.8,3094.781,2110.981,1055.4905,2444860.997880288,0,385.25403250000005,892374.2642263058,0
2024-07-04 21:30:00,902.6,3095.6929,2193.0929,1096.54645,2445957.544330288,0,400.23945425,892774.5036805557,0
2024-07-04 22:00:00,890.2,3086.7732,2196.5732,1098.2866,2447055.830930288,0,400.87460899999996,893175.3782895558,0
2024-07-04 22:30:00,813.8,3080.9854,2267.1854000000003,1133.5927,2448189.423630288,0,413.7613355,893589.1396250558,0
2024-07-04 23:00:00,805.8,3076.6313,2270.8313,1135.41565,2449324.839280288,0,414.42671225,894003.5663373058,0
2024-07-04 23:30:00,741.5,3067.062,2325.562,1162.781,2450487.620280288,0,424.41506499999997,894427.9814023058,0
2024-07-05 00:00:00,765.4,3069.6702,2304.2702,1152.1351,2451639.755380288,0,420.52931149999995,894848.5107138058,0
2024-07-05 00:30:00,693.5,3065.6255,2372.1255,1186.06275,2452825.818130288,0,432.91290375,895281.4236175558,0
2024-07-05 01:00:00,735.6,3064.2744,2328.6744,1164.3372,2453990.155330288,0,424.983078,895706.4066955558,0
2024-07-05 01:30:00,687.4,3059.761,2372.361,1186.1805,2455176.3358302875,0,432.9558825,896139.3625780558,0
2024-07-05 02:00:00,703.0,3055.0066,2352.0066,1176.0033,2456352.3391302875,0,429.24120450000004,896568.6037825558,0
2024-07-05 02:30:00,645.5,3052.336,2406.836,1203.418,2457555.757130288,0,439.24756999999994,897007.8513525558,0
2024-07-05 03:00:00,669.83333334,3047.3145,2377.48116666,1188.74058333,2458744.497713617,0,433.89031291544995,897441.7416654712,0
2024-07-05 03:30:00,648.78666666,3038.0256,2389.23893334,1194.6194666699998,2459939.1171802874,0,436.0361053345499,897877.7777708058,0
2024-07-05 04:00:00,650.38,3032.0225,2381.6425,1190.82125,2461129.9384302874,0,434.64975625,898312.4275270557,0
2024-07-05 04:30:00,596.9,3025.1382,2428.2382,1214.1191,2462344.057530287,0,443.15347149999997,898755.5809985558,0
2024-07-05 05:00:00,619.4,3026.601,2407.201,1203.6005,2463547.658030288,0,439.3141825,899194.8951810558,0
2024-07-05 05:30:00,589.2,3023.5115,2434.3115,1217.15575,2464764.8137802877,0,444.26184874999996,899639.1570298057,0
2024-07-05 06:00:00,620.6,3025.159,2404.559,1202.2795,2465967.0932802875,0,438.8320175,900077.9890473057,0
2024-07-05 06:30:00,609.3,3033.4995,2424.1995,1212.09975,2467179.1930302875,0,442.41640875,900520.4054560557,0
2024-07-05 07:00:00,703.3,3059.3923,2356.0923000000003,1178.04615,2468357.239180288,0,429.98684474999993,900950.3923008057,0
2024-07-05 07:30:00,1995.86666666,3080.667,1084.80033334,542.40016667,2468899.639346957,0,197.97606083455,901148.3683616403,0
2024-07-05 08:00:00,2458.93333334,3084.2407,625.3073666599998,312.6536833299999,2469212.293030287,0,114.11859441544996,901262.4869560557,0
2024-07-05 08:30:00,2594.4,3084.2556,489.8555999999999,244.92779999999996,2469457.220830288,0,89.39864699999998,901351.8856030557,0
2024-07-05 09:00:00,2660.4,3085.7722,425.3721999999998,212.6860999999999,2469669.9069302874,0,77.63042649999996,901429.5160295557,0
2024-07-05 09:30:00,2661.0,3085.4856,424.4856,212.2428,2469882.1497302875,0,77.468622,901506.9846515557,0
2024-07-05 10:00:00,2757.0,3086.6907,329.6907000000001,164.84535000000005,2470046.995080288,0,60.16855275000002,901567.1532043057,0
2024-07-05 10:30:00,2744.8,3085.929,341.1289999999999,170.56449999999995,2470217.5595802874,0,62.25604249999998,901629.4092468057,0
2024-07-05 11:00:00,2804.8,3087.6628,282.8627999999999,141.43139999999994,2470358.9909802875,0,51.62246099999998,901681.0317078057,0
2024-07-05 11:30:00,2913.6,3086.2542,172.65419999999995,86.32709999999997,2470445.3180802874,0,31.50939149999999,901712.5410993057,0
2024-07-05 12:00:00,2753.9333333400004,3087.2415,333.30816665999964,166.65408332999982,2470611.9721636176,0,60.828740415449936,901773.3698397211,0
2024-07-05 12:30:00,2569.06666666,3086.0583,516.9916333400001,258.49581667000007,2470870.4679802875,0,94.35097308455002,901867.7208128057,0
2024-07-05 13:00:00,2766.8,3087.5454,320.7453999999998,160.3726999999999,2471030.840680288,0,58.53603549999996,901926.2568483057,0
2024-07-05 13:30:00,2566.0,3086.535,520.5349999999999,260.2674999999999,2471291.108180288,0,94.99763749999997,902021.2544858058,0
2024-07-05 14:00:00,2749.7,3087.4236,337.72360000000026,168.86180000000013,2471459.969980288,0,61.634557000000044,902082.8890428058,0
2024-07-05 14:30:00,2502.9,3086.473,583.5729999999999,291.78649999999993,2471751.756480288,0,106.50207249999997,902189.3911153057,0
2024-07-05 15:00:00,2878.8,3088.6396,209.8395999999998,104.9197999999999,2471856.676280288,0,38.295726999999964,902227.6868423057,0
2024-07-05 15:30:00,2541.3,3086.9653,545.6652999999997,272.83264999999983,2472129.508930288,0,99.58391724999994,902327.2707595557,0
2024-07-05 16:00:00,2916.9,3088.5457,171.64570000000003,85.82285000000002,2472215.331780288,0,31.325340250000007,902358.5960998058,0
2024-07-05 16:30:00,2388.5,3085.8918,697.3917999999999,348.69589999999994,2472564.027680288,0,127.27400349999998,902485.8701033058,0
2024-07-05 17:00:00,2487.3,3087.0764,599.7763999999997,299.88819999999987,2472863.915880288,0,109.45919299999996,902595.3292963058,0
2024-07-05 17:30:00,1338.8,3079.0325,1740.2324999999998,870.1162499999999,2473734.032130288,0,317.59243124999995,902912.9217275558,0
2024-07-05 18:00:00,1373.5,3077.5808,1704.0808000000002,852.0404000000001,2474586.072530288,0,310.994746,903223.9164735558,0
2024-07-05 18:30:00,1179.4,3067.0786,1887.6786,943.8393,2475529.911830288,0,344.50134449999996,903568.4178180558,0
2024-07-05 19:00:00,1322.7,3068.5884,1745.8884,872.9442,2476402.856030288,0,318.624633,903887.0424510558,0
2024-07-05 19:30:00,1224.9,3071.911,1847.011,923.5055,2477326.361530288,0,337.0795075,904224.1219585559,0
2024-07-05 20:00:00,1403.3,3077.485,1674.1850000000002,837.0925000000001,2478163.4540302875,0,305.5387625,904529.6607210559,0
2024-07-05 20:30:00,1295.5,3080.8132,1785.3132,892.6566,2479056.110630288,0,325.819659,904855.480380056,0
2024-07-05 21:00:00,1312.6333333399998,3081.4155,1768.7821666600005,884.3910833300001,2479940.501713617,0,322.80274541545003,905178.2831254714,0
2024-07-05 21:30:00,1296.46666666,3078.7441,1782.2774333399998,891.1387166699999,2480831.6404302875,0,325.26563158454996,905503.548757056,0
2024-07-05 22:00:00,979.92,3072.6243,2092.7043,1046.35215,2481877.992580288,0,381.91853475,905885.467291806,0
2024-07-05 22:30:00,871.98,3065.6133,2193.6333,1096.81665,2482974.809230288,0,400.33807724999997,906285.8053690561,0
2024-07-05 23:00:00,721.7,3062.2795,2340.5795,1170.28975,2484145.098980288,0,427.15575874999996,906712.9611278061,0
2024-07-05 23:30:00,702.2,3062.9194,2360.7194,1180.3597,2485325.4586802875,0,430.83129049999997,907143.7924183061,0
2024-07-06 00:00:00,632.4,3059.442,2427.042,1213.521,2486538.979680288,0,442.935165,907586.7275833061,0
2024-07-06 00:30:00,600.1,3064.11,2464.01,1232.005,2487770.9846802875,0,449.681825,908036.4094083061,0
2024-07-06 01:00:00,665.4,3060.3433,2394.9433,1197.47165,2488968.456330288,0,437.07715225,908473.4865605561,0
2024-07-06 01:30:00,637.7,3059.629,2421.929,1210.9645,2490179.4208302875,0,442.0020425,908915.4886030561,0
2024-07-06 02:00:00,607.6,3058.732,2451.132,1225.566,2491404.986830288,0,447.33159,909362.820193056,0
2024-07-06 02:30:00,646.33333334,3058.4744,2412.14106666,1206.07053333,2492611.0573636177,0,440.21574466544996,909803.0359377215,0
2024-07-06 03:00:00,579.06666666,3056.3574,2477.29073334,1238.64536667,2493849.702730288,0,452.10555883455,910255.141496556,0
2024-07-06 03:30:00,559.9,3058.352,2498.452,1249.226,2495098.928730288,0,455.96749000000005,910711.108986556,0
2024-07-06 04:00:00,606.7,3055.361,2448.661,1224.3305,2496323.259230288,0,446.8806325,911157.989619056,0
2024-07-06 04:30:00,559.2,3055.2976,2496.0976,1248.0488,2497571.308030288,0,455.537812,911613.527431056,0
2024-07-06 05:00:00,533.4,3056.5522,2523.1522,1261.5761,2498832.884130288,0,460.4752765,912074.002707556,0
2024-07-06 05:30:00,598.5,3057.3953,2458.8953,1229.44765,2500062.331780288,0,448.74839225,912522.751099806,0
2024-07-06 06:00:00,538.4,3061.0066,2522.6066,1261.3033,2501323.635080288,0,460.3757045,912983.126804306,0
2024-07-06 06:30:00,588.36666666,3067.1108,2478.74413334,1239.37206667,2502563.007146958,0,452.37080433455003,913435.4976086406,0
2024-07-06 07:00:00,639.33333334,3077.4895,2438.15616666,1219.07808333,2503782.085230288,0,444.96350041544997,913880.461109056,0
2024-07-06 07:30:00,679.2,3101.3699,2422.1699,1211.08495,2504993.170180288,0,442.04600674999995,914322.507115806,0
2024-07-06 08:00:00,717.0,3105.3345,2388.3345,1194.16725,2506187.337430288,0,435.87104624999995,914758.378162056,0
2024-07-06 08:30:00,886.8,3105.5154,2218.7154,1109.3577,2507296.695130288,0,404.9155605,915163.293722556,0
2024-07-06 09:00:00,742.0,3106.211,2364.211,1182.1055,2508478.800630288,0,431.46850749999993,915594.762230056,0
2024-07-06 09:30:00,783.8,3107.2773,2323.4773000000005,1161.7386500000002,2509640.539280288,0,424.0346072500001,916018.796837306,0
2024-07-06 10:00:00,761.8,3106.8923,2345.0923000000003,1172.54615,2510813.085430288,0,427.97934474999994,916446.776182056,0
2024-07-06 10:30:00,985.8,3107.657,2121.857,1060.9285,2511874.013930288,0,387.2389025,916834.0150845561,0
2024-07-06 11:00:00,986.4,3107.3503,2120.9503,1060.47515,2512934.4890802875,0,387.07342975,917221.0885143061,0
2024-07-06 11:30:00,1047.2,3107.738,2060.538,1030.2689999999998,2513964.7580802874,0,376.04818499999993,917597.1366993061,0
2024-07-06 12:00:00,754.2,3107.0437,2352.8437000000004,1176.4218500000002,2515141.1799302874,0,429.39397525000004,918026.530674556,0
2024-07-06 12:30:00,1094.1,3108.1177,2014.0177,1007.00885,2516148.1887802877,0,367.55823025,918394.0889048061,0
2024-07-06 13:00:00,881.0,3106.5576,2225.5576,1112.7788,2517260.9675802877,0,406.164262,918800.2531668061,0
2024-07-06 13:30:00,901.93333332,3107.7222,2205.78886668,1102.89443334,2518363.862013628,0,402.55646816909996,919202.8096349752,0
2024-07-06 14:00:00,578.13333334,3106.9578,2528.8244666600003,1264.4122333300002,2519628.274246957,0,461.51046516545006,919664.3201001406,0
2024-07-06 14:30:00,852.3000000200001,3108.6719,2256.37189998,1128.18594999,2520756.460196947,0,411.78787174634994,920076.107971887,0
2024-07-06 15:00:00,514.16666666,3107.4275,2593.26083334,1296.63041667,2522053.090613617,0,473.27010208455,920549.3780739715,0
2024-07-06 15:30:00,912.16666666,3109.684,2197.5173333400003,1098.75866667,2523151.849280287,0,401.04691333454997,920950.424987306,0
2024-07-06 16:00:00,723.9,3106.8047,2382.9047,1191.45235,2524343.301630287,0,434.88010775,921385.305095056,0
2024-07-06 16:30:00,928.5,3109.0237,2180.5237,1090.26185,2525433.563480287,0,397.94557525000005,921783.2506703059,0
2024-07-06 17:00:00,838.46666666,3104.233,2265.76633334,1132.88316667,2526566.4466469567,0,413.50235583455003,922196.7530261405,0
2024-07-06 17:30:00,587.6,3098.4111,2510.8111,1255.40555,2527821.8521969565,0,458.22302575,922654.9760518905,0
2024-07-06 18:00:00,496.43333333999993,3089.6436,2593.21026666,1296.60513333,2529118.4573302865,0,473.26087366545,923128.236925556,0
2024-07-06 18:30:00,585.56666666,3084.0154,2498.44873334,1249.22436667,2530367.6816969565,0,455.96689383455004,923584.2038193905,0
2024-07-06 19:00:00,650.2,3083.5972,2433.3972000000003,1216.6986000000002,2531584.3802969563,0,444.09498900000006,924028.2988083905,0
2024-07-06 19:30:00,657.2,3086.6812,2429.4812,1214.7406,2532799.1208969564,0,443.38031900000004,924471.6791273905,0
2024-07-06 20:00:00,747.86666666,3090.7488,2342.88213334,1171.44106667,2533970.561963626,0,427.57598933455,924899.255116725,0
2024-07-06 20:30:00,688.33333334,3090.2546,2401.92126666,1200.96063333,2535171.5225969567,0,438.35063116545,925337.6057478904,0
2024-07-06 21:00:00,739.0,3090.3408,2351.3408,1175.6704,2536347.192996957,0,429.119696,925766.7254438904,0
2024-07-06 21:30:00,715.8,3086.9602,2371.1602000000003,1185.5801,2537532.773096957,0,432.73673649999995,926199.4621803905,0
2024-07-06 22:00:00,727.5,3085.4392,2357.9392,1178.9696,2538711.7426969567,0,430.32390399999997,926629.7860843905,0
2024-07-06 22:30:00,655.5,3080.4832,2424.9832,1212.4916,2539924.234296957,0,442.559434,927072.3455183905,0
2024-07-06 23:00:00,699.4,3078.553,2379.153,1189.5765,2541113.8107969565,0,434.19542249999995,927506.5409408906,0
2024-07-06 23:30:00,623.3,3073.635,2450.335,1225.1675,2542338.9782969565,0,447.1861375,927953.7270783905,0
2024-07-07 00:00:00,634.9,3074.66,2439.76,1219.88,2543558.8582969564,0,445.25620000000004,928398.9832783905,0
2024-07-07 00:30:00,594.0,3069.0386,2475.0386,1237.5193,2544796.377596956,0,451.69454449999995,928850.6778228905,0
2024-07-07 01:00:00,659.3,3073.436,2414.1360000000004,1207.0680000000002,2546003.445596956,0,440.57982000000004,929291.2576428904,0
2024-07-07 01:30:00,575.7,3068.5671,2492.8671000000004,1246.4335500000002,2547249.8791469564,0,454.94824575000007,929746.2058886405,0
2024-07-07 02:00:00,597.43333334,3069.031,2471.59766666,1235.79883333,2548485.6779802865,0,451.06657416545,930197.272462806,0
2024-07-07 02:30:00,579.86666666,3062.7773,2482.9106333400005,1241.4553166700002,2549727.1332969563,0,453.1311905845501,930650.4036533905,0
2024-07-07 03:00:00,558.3,3065.177,2506.8770000000004,1253.4385000000002,2550980.5717969565,0,457.5050525000001,931107.9087058905,0
2024-07-07 03:30:00,538.2,3062.4966,2524.2966,1262.1482999999998,2552242.7200969565,0,460.6841294999999,931568.5928353905,0
2024-07-07 04:00:00,528.0,3061.369,2533.369,1266.6845,2553509.4045969564,0,462.33984250000003,932030.9326778905,0
2024-07-07 04:30:00,450.2,3053.8308,2603.6308000000004,1301.8154000000002,2554811.2199969566,0,475.16262100000006,932506.0952988905,0
2024-07-07 05:00:00,541.8000000200001,3056.6868,2514.88679998,1257.44339999,2556068.6633969466,0,458.96684099634996,932965.0621398869,0
2024-07-07 05:30:00,576.99999998,3053.3577,2476.3577000200003,1238.17885001,2557306.8422469567,0,451.93528025365,933416.9974201405,0
2024-07-07 06:00:00,511.56666666,3058.7964,2547.22973334,1273.61486667,2558580.457113627,0,464.86942633455004,933881.866846475,0
2024-07-07 06:30:00,519.2333333400001,3060.447,2541.21366666,1270.60683333,2559851.063946957,0,463.77149416544995,934345.6383406405,0
2024-07-07 07:00:00,569.66666666,3076.1514,2506.4847333400003,1253.24236667,2561104.306313627,0,457.43346383454997,934803.071804475,0
2024-07-07 07:30:00,563.93333334,3105.327,2541.39366666,1270.69683333,2562375.003146957,0,463.80434416544995,935266.8761486405,0
2024-07-07 08:00:00,551.46666666,3107.9512,2556.48453334,1278.24226667,2563653.245413627,0,466.55842733454995,935733.434575975,0
2024-07-07 08:30:00,553.53333334,3108.1758,2554.64246666,1277.32123333,2564930.566646957,0,466.22225016545,936199.6568261405,0
2024-07-07 09:00:00,588.0,3108.16,2520.16,1260.08,2566190.646646957,0,459.9292,936659.5860261405,0
2024-07-07 09:30:00,694.4,3107.5496,2413.1496,1206.5748,2567397.221446957,0,440.399802,937099.9858281405,0
2024-07-07 10:00:00,755.66666666,3107.4844,2351.81773334,1175.90886667,2568573.130313627,0,429.20673633455,937529.1925644751,0
2024-07-07 10:30:00,564.2333333400001,3106.8042,2542.57086666,1271.28543333,2569844.415746957,0,464.01918316545,937993.2117476405,0
2024-07-07 11:00:00,735.6666666399999,3106.774,2371.10733336,1185.55366668,2571029.969413637,0,432.7270883382,938425.9388359787,0
2024-07-07 11:30:00,563.49999998,3106.913,2543.4130000200003,1271.70650001,2572301.6759136477,0,464.17287250364996,938890.1117084824,0
