DateTime,Actual,Baseline,Savings_kW,Savings_kWh,Cumulative_Savings_kWh
2024-03-13 10:30:00,2443.916333333333,2472.6892,28.772866666666687,14.386433333333343,14135.501446931481
2024-03-13 11:00:00,2488.969666666667,2477.3005,-11.669166666667024,-5.834583333333512,14129.666863598148
2024-03-13 11:30:00,2468.8931666666667,2539.2722,70.37903333333315,35.18951666666658,14164.856380264815
2024-03-13 12:00:00,2431.768833333333,2490.5996,58.83076666666693,29.415383333333466,14194.271763598148
2024-03-13 12:30:00,2354.901666666667,2456.1082,101.20653333333303,50.603266666666514,14244.875030264815
2024-03-13 13:00:00,2417.991333333333,2409.519,-8.472333333333154,-4.236166666666577,14240.63886359815
2024-03-13 13:30:00,2289.802666666667,2425.4236,135.62093333333314,67.81046666666657,14308.449330264815
2024-03-13 14:00:00,2441.723333333333,2334.9746,-106.7487333333329,-53.37436666666645,14255.074963598148
2024-03-13 14:30:00,1854.5241666666668,2420.0544,565.5302333333332,282.7651166666666,14537.840080264816
2024-03-13 15:00:00,1933.473333333333,2039.3099,105.83656666666707,52.918283333333534,14590.75836359815
2024-03-13 15:30:00,1965.3643333333328,1929.3514,-36.01293333333274,-18.00646666666637,14572.751896931484
2024-03-13 16:00:00,1580.0483333333332,1836.7817,256.7333666666668,128.3666833333334,14701.118580264818
2024-03-13 16:30:00,1377.0045,1182.8838,-194.12069999999994,-97.06034999999997,14604.058230264818
2024-03-13 17:00:00,841.59475,901.9925,60.397749999999974,30.198874999999987,14634.257105264818
2024-03-13 17:30:00,306.185,571.5423,265.35729999999995,132.67864999999998,14766.935755264818
2024-03-13 18:00:00,337.6913333333334,238.06012,-99.63121333333336,-49.81560666666668,14717.120148598151
2024-03-13 18:30:00,430.2955,394.1306,-36.16489999999999,-18.082449999999994,14699.037698598151
2024-03-13 19:00:00,443.3811666666667,478.28592,34.9047533333333,17.45237666666665,14716.490075264817
2024-03-13 19:30:00,460.3863333333333,468.2368,7.850466666666705,3.9252333333333524,14720.41530859815
2024-03-13 20:00:00,463.3256666666667,490.68784,27.362173333333317,13.681086666666658,14734.096395264818
2024-03-13 20:30:00,454.157,491.94647,37.789469999999994,18.894734999999997,14752.991130264818
2024-03-13 21:00:00,457.80525,480.7737,22.96845000000002,11.48422500000001,14764.475355264818
2024-03-13 21:30:00,461.4535,481.92377,20.47026999999997,10.235134999999985,14774.710490264819
2024-03-13 22:00:00,497.2808333333333,484.37994,-12.900893333333329,-6.450446666666664,14768.260043598153
2024-03-13 22:30:00,482.8881666666667,517.36053,34.47236333333336,17.23618166666668,14785.49622526482
2024-03-13 23:00:00,402.1203333333333,500.64484,98.5245066666667,49.26225333333335,14834.758478598154
2024-03-13 23:30:00,404.5556666666667,419.29605,14.740383333333284,7.370191666666642,14842.128670264821
2024-03-14 00:00:00,382.1333333333333,433.96985,51.83651666666668,25.91825833333334,14868.046928598154
2024-03-14 00:30:00,377.7,317.76035,-59.93964999999997,-29.969824999999986,14838.077103598154
2024-03-14 01:00:00,375.6566666666667,385.11862,9.461953333333327,4.730976666666663,14842.80808026482
2024-03-14 01:30:00,370.0588333333333,364.8855,-5.173333333333346,-2.586666666666673,14840.221413598154
2024-03-14 02:00:00,365.2235,343.4052,-21.818300000000022,-10.909150000000011,14829.312263598154
2024-03-14 02:30:00,373.0138333333333,342.45718,-30.556653333333315,-15.278326666666658,14814.033936931488
2024-03-14 03:00:00,362.4503333333333,351.83276,-10.617573333333269,-5.308786666666634,14808.725150264821
2024-03-14 03:30:00,370.4085,344.40222,-26.006280000000004,-13.003140000000002,14795.72201026482
2024-03-14 04:00:00,356.10741666666667,355.46307,-0.6443466666666495,-0.32217333333332476,14795.399836931487
2024-03-14 04:30:00,365.0229166666667,351.69876,-13.324156666666681,-6.662078333333341,14788.737758598154
2024-03-14 05:00:00,368.2885,360.69696,-7.591540000000009,-3.7957700000000045,14784.941988598153
2024-03-14 05:30:00,355.61966666666666,404.62766,49.00799333333333,24.503996666666666,14809.44598526482
2024-03-14 06:00:00,335.94616666666667,445.55386,109.60769333333332,54.80384666666666,14864.249831931485
